frame,fly1_x,fly1_y,fly2_x,fly2_y,fly3_x,fly3_y,fly4_x,fly4_y,fly5_x,fly5_y,fly6_x,fly6_y,fly7_x,fly7_y,fly8_x,fly8_y,fly9_x,fly9_y,fly10_x,fly10_y,fly11_x,fly11_y,fly12_x,fly12_y,fly13_x,fly13_y,fly14_x,fly14_y,fly15_x,fly15_y
368,507.2407407407408,1798.7222222222224,1024.857142857143,1131.5714285714287,1422.4285714285713,889.2857142857143,1373.2857142857142,1864,218.42857142857142,2303.8571428571427,1756.142857142857,1110.142857142857,854.2857142857143,1306.5714285714287,599.4285714285714,2034,1598.142857142857,2038,1684,1063,1892.7142857142858,1438,451.42857142857144,2266.1428571428573,1322.857142857143,846.7142857142857,634,1820,324.42857142857144,1151.5714285714287
369,524.8888888888889,1779.6666666666667,1026,1125,1422.5714285714287,889.2857142857143,1373.142857142857,1864,219.28571428571428,2304.714285714286,1755,1109.4285714285713,854.2857142857143,1306.857142857143,598.5714285714286,2026.4285714285713,1598,2038,1683.7142857142858,1063.142857142857,1892.4285714285713,1438.2857142857142,449.7142857142857,2264.5714285714284,1326.4285714285713,847.7142857142857,634.1428571428571,1820,324.7142857142857,1151.857142857143
370,542.5370370370371,1760.611111111111,1027.2857142857142,1118.4285714285713,1422.857142857143,889.2857142857143,1373,1864,220,2306,1753.4285714285713,1109,854.2857142857143,1307,597.7142857142857,2018.7142857142858,1598,2038,1683.5714285714287,1062.857142857143,1784.357142857143,1471.5,448.85714285714283,2263.5714285714284,1329.4285714285713,848.7142857142857,634.1428571428571,1820,324.7142857142857,1152
371,560.1851851851852,1741.5555555555554,1028.5714285714287,1112.4285714285713,1423.142857142857,889.1428571428571,1373,1864,340.5,2245.1428571428573,1751.857142857143,1109,854.1428571428571,1307,596.7142857142857,2010.2857142857142,1598,2038,1683.5714285714287,1062.2857142857142,1568.357142857143,1537.7857142857142,448.2857142857143,2262.8571428571427,1331.5714285714287,849.7142857142857,634.1428571428571,1820,324.57142857142856,1152.142857142857
372,577.8333333333334,1722.5,1030,1105.857142857143,1423.2857142857142,889.1428571428571,1373,1864,580.7857142857143,2122.1428571428573,1749.857142857143,1109.4285714285713,854,1307,596,2001.2857142857142,1598,2038,1683.857142857143,1061.4285714285713,1351.642857142857,1604.0714285714287,447.85714285714283,2262.285714285714,1332.857142857143,850.7142857142857,634.1428571428571,1820,324.57142857142856,1152.2857142857142
373,595.4814814814815,1703.4444444444446,1031.5714285714287,1099.2857142857142,1423.2857142857142,889.2857142857143,1373,1864,821.2142857142857,1999.142857142857,1747.4285714285713,1109.857142857143,854,1307,595.5714285714286,1992,1598,2038,1684.4285714285713,1060.4285714285713,1134.0714285714287,1670.5,447.42857142857144,2261.8571428571427,1333.4285714285713,851.4285714285714,634,1820,324.42857142857144,1152.4285714285713
374,613.1296296296297,1684.388888888889,1033.5714285714287,1093.5714285714287,1423.4285714285713,889.4285714285714,1373,1864,1061.642857142857,1876.142857142857,1744.5714285714287,1110.4285714285713,854,1307,595.1428571428571,1982.2857142857142,1598,2038,1685,1059.5714285714287,915.5,1736.9285714285713,447,2261.5714285714284,1333.5714285714287,851.5714285714286,634,1820,324.42857142857144,1152.5714285714287
375,630.7777777777777,1665.3333333333333,1036.142857142857,1087,1423.4285714285713,889.5714285714286,1373,1864,1302.357142857143,1752.857142857143,1740.5714285714287,1111,854,1307,594.7142857142857,1971.857142857143,1598,2038,1685.5714285714287,1058.7142857142858,695.6428571428571,1803.357142857143,446.7142857142857,2261.285714285714,1333.857142857143,851.1428571428571,634.1428571428571,1820,324.57142857142856,1152.7142857142858
376,648.4259259,1646.2777777777776,1038.5714285714287,1080.4285714285713,1423.5714285714287,889.7142857142857,1373,1864,1543.357142857143,1629.4285714285713,1736,1111.7142857142858,854,1307,594.2857142857143,1961.2857142857142,1598,2038,1686.142857142857,1058,475.07142857142856,1869.7857142857142,446.57142857142856,2261.1428571428573,1334.142857142857,850.4285714285714,634.2857142857143,1820,324.57142857142856,1152.857142857143
377,666.0740741,1627.2222222222224,1041.4285714285713,1073.047619047619,1423.4285714285713,889.8571428571429,1373.142857142857,1864,1784.642857142857,1505.7142857142858,1731.142857142857,1112.2857142857142,854,1307,594,1951,1598,2038,1686.857142857143,1057.2857142857142,362.14285714285717,1903.2857142857142,446.2857142857143,2261,1334.5714285714287,849.5714285714286,634.4285714285714,1819.857142857143,324.7142857142857,1153
378,683.7222222222223,1608.1666666666667,1044.7142857142858,1064.857142857143,1423.2857142857142,890,1373.2857142857142,1864,1907.5714285714287,1445.142857142857,1725.4285714285713,1112.857142857143,854,1307,593.5714285714286,1941.2857142857142,1598,2038,1627.857142857143,1074.5714285714287,357,1903.5714285714287,446.14285714285717,2261,1335.2857142857142,848.5714285714286,634.7142857142857,1819.7142857142858,324.85714285714283,1153
379,701.3703703703703,1589.111111111111,1048.2857142857142,1056.5714285714287,1423.4285714285713,890,1373.4285714285713,1864,1911.5714285714287,1447,1718.2857142857142,1104.5714285714287,854,1307,592.8571428571429,1931.857142857143,1598,2038,1509,1109.7142857142858,351.2857142857143,1904,446,2260.8571428571427,1336.4285714285713,847.7142857142857,635,1819.4285714285713,324.85714285714283,1153
380,719.0185185185186,1570.0555555555554,1052.142857142857,1047.5714285714287,1423.5714285714287,890,1373.5714285714287,1864,1915.857142857143,1449.142857142857,1711.7142857142858,1096.142857142857,854,1307,591.8571428571429,1922.857142857143,1598,2038,1389.857142857143,1145,345.14285714285717,1904.5714285714287,446,2260.714285714286,1338.142857142857,847,635.2857142857143,1819,325,1153
381,736.6666666666666,1551,1055.857142857143,1038.2857142857142,1423.5714285714287,890,1373.7142857142858,1864,1920.142857142857,1451.7142857142858,1705.857142857143,1087.4285714285713,854,1307,591,1914.2857142857142,1598,2038,1270.5714285714287,1180.2857142857142,338.7142857142857,1905.4285714285713,446,2260.5714285714284,1340.142857142857,846.8571428571429,635.7142857142857,1818.4285714285713,325,1153
382,754.3148148148149,1531.9444444444446,1059.142857142857,1029.5714285714287,1423.7142857142858,890,1373.857142857143,1864,1924.2857142857142,1454.4285714285713,1701.142857142857,1078.7142857142858,854,1307,590.1428571428571,1906.7142857142858,1598,2038,1151.2857142857142,1215.5714285714287,332.42857142857144,1906.2857142857142,446.14285714285717,2260.4285714285716,1341.5714285714287,847.5714285714286,636.2857142857143,1817.857142857143,325,1153
383,771.9629629629629,1512.888888888889,1062.4285714285713,1020.2857142857143,1423.857142857143,890,1374,1864,1928.4285714285713,1457.4285714285713,1697.2857142857142,1070,854,1307,589.4285714285714,1900,1598,2038,1031.857142857143,1250.857142857143,326.42857142857144,1907.142857142857,446.14285714285717,2260.285714285714,1342.5714285714287,849.1428571428571,637,1816.7142857142858,325,1153
384,789.6111111111112,1493.8333333333333,1065.5714285714287,1011.6666666666667,1424.142857142857,890,1374,1864,1932.5714285714287,1460.5714285714287,1694.2857142857142,1061.2857142857142,854,1307,589,1893.2857142857142,1598,2038,912.4285714285714,1286.2857142857142,319.85714285714283,1907.857142857143,446.14285714285717,2260.1428571428573,1343.4285714285713,850.7142857142857,637.7142857142857,1815.142857142857,325,1153
385,807.2592592592592,1474.7777777777776,1068.857142857143,1003.2857142857143,1424.4285714285713,890,1374,1864,1936,1462.857142857143,1692.4285714285713,1052.4285714285713,854,1307,589,1887.2857142857142,1598,2038,852.7142857142857,1304,312.2857142857143,1909,446.14285714285717,2260,1344.142857142857,852.2857142857143,638.5714285714286,1813.142857142857,325,1153
386,824.9074074074075,1455.7222222222222,1072.142857142857,995.2857142857143,1424.5714285714287,890,1374,1864,1939.142857142857,1465.5714285714287,1692.5714285714287,1052.2857142857142,854,1307,589.1428571428571,1882.2857142857142,1598,2038,852.7142857142857,1304,305,1910,446.14285714285717,2260.1428571428573,1344.857142857143,853.4285714285714,639.7142857142857,1811.142857142857,325,1152.857142857143
387,842.5555555555555,1436.6666666666667,1075.5714285714287,987.4285714285714,1424.7142857142858,890,1373.857142857143,1864,1942.4285714285713,1467.7142857142858,1693,1052.2857142857142,854,1307,564,1911.357142857143,1598,2038,852.7142857142857,1304,298.42857142857144,1910.857142857143,446.14285714285717,2260.285714285714,1345.2857142857142,854.2857142857143,637.2857142857143,1813.7857142857142,325,1152.857142857143
388,860.2037037037037,1417.611111111111,1079.142857142857,979.7142857142857,1424.7142857142858,890,1373.7142857142858,1864,1945.5714285714287,1470.5714285714287,1693.4285714285713,1052.5714285714287,854,1307,513.2857142857143,1974.642857142857,1598,2038,852.8571428571429,1304,293.14285714285717,1911.4285714285713,446.14285714285717,2260.4285714285716,1345.5714285714287,854.7142857142857,631.1428571428571,1821.0714285714287,325,1152.857142857143
389,877.8518518518518,1398.5555555555554,1083.142857142857,972.2857142857143,1424.857142857143,890,1373.5714285714287,1864,1948.7142857142858,1473.857142857143,1694.142857142857,1052.857142857143,854,1307,462.57142857142856,2038.642857142857,1598,2038,852.8571428571429,1304,288.85714285714283,1911.857142857143,446,2260.5714285714284,1345.857142857143,854.8571428571429,624.8571428571429,1828.0714285714287,325,1152.857142857143
390,895.5,1379.5,1124.857142857143,975.7142857142857,1424.857142857143,890,1373.4285714285713,1864,1952,1477.5714285714287,1695,1053.142857142857,854,1306.857142857143,412,2103.214285714286,1598,2038,853,1304,285,1912.2857142857142,446,2260.714285714286,1346.5714285714287,854.2857142857143,618.7142857142857,1835.357142857143,325,1152.7142857142858
391,913.1481481481482,1360.4444444444446,1204.2857142857142,989.1428571428571,1424.857142857143,890,1373.2857142857142,1864,1955.142857142857,1481.4285714285713,1695.7142857142858,1053.4285714285713,854,1306.7142857142858,361.14285714285717,2168.785714285714,1598,2038,853,1304,282.14285714285717,1912.7142857142858,446,2260.8571428571427,1347.142857142857,853.7142857142857,612.7142857142857,1843.0714285714287,325,1152.7142857142858
392,930.7962962962964,1341.388888888889,1282.5714285714287,1003,1424.857142857143,890,1373.142857142857,1864,1958,1486.2857142857142,1696.4285714285713,1053.7142857142858,854.1428571428571,1306.5714285714287,310.14285714285717,2234.6428571428573,1598,2038,853,1304,280.7142857142857,1912.857142857143,446,2261,1347.5714285714287,853.2857142857143,606.4285714285714,1851.0714285714287,325,1152.7142857142858
393,948.4444444444445,1322.3333333333333,1359.5714285714287,1017,1424.857142857143,890,1373.142857142857,1864,1960.4285714285713,1491.2857142857142,1697,1054,854.2857142857143,1306.4285714285713,259,2300.6428571428573,1598,2038,853,1304,280.14285714285717,1913,446,2261,1347.7142857142858,853,599.8571428571429,1859.357142857143,325,1152.7142857142858
394,966.0925925925925,1303.2777777777776,1435.5714285714287,1031.5714285714287,1425,890.5714285714286,1373.2857142857142,1864,1962.2857142857142,1497,1697.2857142857142,1054.4285714285713,854.2857142857143,1306.4285714285713,233.42857142857142,2333.4285714285716,1598,2038,853,1304,279.57142857142856,1912.857142857143,446,2261,1347.7142857142858,852.8571428571429,596.8571428571429,1863.142857142857,325,1152.5714285714287
395,983.7407407407409,1284.2222222222222,1510.5714285714287,1045.7142857142858,1425.7142857142858,891.1428571428571,1373.4285714285713,1864,1964,1501.7142857142858,1697.2857142857142,1054.857142857143,854.2857142857143,1306.4285714285713,233.57142857142858,2333.285714285714,1598,2038,853,1304,278.42857142857144,1912.2857142857142,445.85714285714283,2261,1347.7142857142858,853,597.4285714285714,1862.4285714285713,325,1152.5714285714287
396,1001.3888888888889,1265.1666666666665,1584.2857142857142,1059.5714285714287,1427,891.7142857142857,1373.5714285714287,1864,1965.5714285714287,1505.7142857142858,1697,1055.4285714285713,854.2857142857143,1306.4285714285713,233.71428571428572,2333,1598,2038,853,1304,276.42857142857144,1911.4285714285713,445.7142857142857,2261,1347.7142857142858,853.2857142857143,597.8571428571429,1862,325,1152.5714285714287
397,1019.0370370370372,1246.111111111111,1619.2857142857142,1063.4285714285713,1428.7142857142858,892,1373.7142857142858,1864,1966.4285714285713,1508.857142857143,1696.5714285714287,1056,854.2857142857143,1306.5714285714287,233.85714285714286,2332.5714285714284,1598,2038,853,1304,273.14285714285717,1909.857142857143,445.57142857142856,2261,1347.5714285714287,854,598.1428571428571,1861.857142857143,325,1152.7142857142858
398,1036.6851851851852,1227.0555555555554,1615.5714285714287,1057.142857142857,1430.7142857142858,892.1428571428571,1373.857142857143,1864,1966.5714285714287,1511.2857142857142,1696,1056.5714285714287,854.2857142857143,1306.7142857142858,234,2332,1598,2038,853,1304,268.85714285714283,1907.7142857142858,445.42857142857144,2261,1347.7142857142858,854.8571428571429,598.2857142857143,1861.5714285714287,325,1152.5714285714287
399,1054.3333333333335,1208,1611.857142857143,1050.7142857142858,1432.857142857143,892.1428571428571,1374,1864,1965.857142857143,1512.7142857142858,1695.2857142857142,1057.142857142857,854.2857142857143,1306.857142857143,234,2331.4285714285716,1598,2038,853,1304,263.7142857142857,1904.857142857143,445.2857142857143,2261,1348.142857142857,855.8571428571429,599,1860.2857142857142,325,1152.5714285714287
400,1071.9814814814815,1188.9444444444446,1608.2857142857142,1044.2857142857142,1415.2142857142858,891.7142857142857,1374,1864,1964.5714285714287,1513.4285714285713,1694.7142857142858,1057.7142857142858,854.2857142857143,1307,234,2330.8571428571427,1598,2038,853,1304,257.42857142857144,1901.142857142857,445.14285714285717,2261,1348.7142857142858,857,600.4285714285714,1858,325,1152.7142857142858
401,1089.6296296296298,1169.888888888889,1604.4285714285713,1037.857142857143,1377.642857142857,890.2857142857143,1374,1864.142857142857,1963,1513.857142857143,1694,1058.142857142857,854.4285714285714,1307,233.85714285714286,2330.285714285714,1598,2038,853,1304,250.28571428571428,1897,445,2261,1349.2857142857142,858.1428571428571,602.4285714285714,1855,325,1152.857142857143
402,1107.2777777777778,1150.8333333333333,1600.5714285714287,1032.142857142857,1340.642857142857,888.4285714285714,1374,1864.2857142857142,1961,1514.5714285714287,1693.2857142857142,1058.4285714285713,854.4285714285714,1307,233.57142857142858,2329.5714285714284,1598,2038.142857142857,853,1304,242.28571428571428,1892.2857142857142,445,2261,1349.857142857143,859,605.1428571428571,1851,325,1152.857142857143
403,1124.9259259259259,1131.7777777777776,1596.7142857142858,1026.4285714285713,1303.642857142857,886.1428571428571,1374,1864.4285714285713,1958.4285714285713,1516.4285714285713,1692.7142857142858,1058.5714285714287,854.4285714285714,1307,233,2329,1598,2038.2857142857142,853,1304,234.14285714285714,1887.142857142857,445,2261,1350.4285714285713,859.5714285714286,609,1845.857142857143,325,1152.857142857143
404,1142.5740740740741,1112.7222222222222,1592.7142857142858,1020.7142857142857,1267.2142857142858,883.8571428571429,1374,1864.5714285714287,1955.142857142857,1518.7142857142858,1692.142857142857,1058.7142857142858,854.4285714285714,1307,232,2328.714285714286,1598,2038.4285714285713,853,1304,226.14285714285714,1881.857142857143,445,2261,1351,859.8571428571429,613.8571428571429,1839.857142857143,325,1152.857142857143
405,1160.2222222222222,1093.6666666666665,1588.7142857142858,1015.4285714285714,1231.642857142857,881.4285714285714,1374,1864.7142857142858,1951.5714285714287,1522,1691.5714285714287,1058.857142857143,854.5714285714286,1307,230.71428571428572,2328.285714285714,1598,2038.5714285714287,853,1304,217.57142857142858,1876.142857142857,445,2261,1351.5714285714287,860,619.7142857142857,1833.2857142857142,325,1153
406,1177.8703703703704,1074.611111111111,1584.2857142857142,1010.2857142857143,1142.7857142857142,978.2142857142857,1374,1864.7142857142858,1948,1525.4285714285713,1691.142857142857,1059,854.5714285714286,1307,229.14285714285714,2327.4285714285716,1598,2038.5714285714287,853,1304,208.28571428571428,1870.2857142857142,445,2261,1352.142857142857,860.1428571428571,626.4285714285714,1826.7142857142858,325,1153
407,1195.5185185185185,1055.5555555555554,1579.7142857142858,1005.4285714285714,1020.5714285714286,1174.5,1373.857142857143,1864.7142857142858,1944.2857142857142,1529,1690.7142857142858,1058.857142857143,854.5714285714286,1307,227.57142857142858,2326.1428571428573,1598,2038.5714285714287,853,1304,199.28571428571428,1864.5714285714287,445,2261.1428571428573,1353.142857142857,860.2857142857143,633.4285714285714,1820.4285714285713,325,1153
408,1213.1666666666665,1036.4999999999998,1575,1001.1428571428571,918.1428571428571,1371.2142857142858,1373.7142857142858,1864.5714285714287,1940.142857142857,1532.4285714285713,1690.142857142857,1058.7142857142858,854.5714285714286,1307,226.14285714285714,2324.5714285714284,1598,2038.5714285714287,853,1304,190.71428571428572,1858.5714285714287,445,2261.1428571428573,1355,860.2857142857143,641.1428571428571,1813.7142857142858,325,1153
409,1230.814814814815,1017.4444444444445,1570,997.1428571428571,814.7142857142857,1568.357142857143,1373.5714285714287,1864.4285714285713,1886.142857142857,1486.5714285714287,1689.7142857142858,1058.5714285714287,854.7142857142857,1307,224.28571428571428,2322.4285714285716,1598,2038.4285714285713,853,1304,182.42857142857142,1852.857142857143,445,2261.285714285714,1357.7142857142858,860.2857142857143,649.5714285714286,1807.142857142857,325,1153
410,1248.462962962963,998.3888888888888,1564.7142857142858,994,710.5714285714286,1765.9285714285713,1373.5714285714287,1864.4285714285713,1782.2857142857142,1390.7142857142858,1689,1058.5714285714287,854.8571428571429,1307,222.14285714285714,2319.5714285714284,1598,2038.4285714285713,853,1304,174,1847.2857142857142,445,2261.4285714285716,1360.857142857143,860.2857142857143,658.2857142857143,1801.142857142857,325,1153.142857142857
411,1266.111111111111,979.3333333333333,1559.2857142857142,991.5714285714286,605.4285714285714,1963.7857142857142,1373.5714285714287,1864.4285714285713,1680.2857142857142,1294,1688.142857142857,1058.5714285714287,855,1307,220,2316,1598,2038.4285714285713,853,1304,165.28571428571428,1841.4285714285713,445,2261.5714285714284,1364.4285714285713,860.5714285714286,667.5714285714286,1795.7142857142858,325,1153.142857142857
412,1283.7592592592594,960.2777777777776,1553.5714285714287,989.7142857142857,499.14285714285717,2161.9285714285716,1373.5714285714287,1864.4285714285713,1580,1196.142857142857,1687.4285714285713,1058.5714285714287,855,1307,217.85714285714286,2312.4285714285716,1598,2038.4285714285713,853,1304,156.85714285714286,1835.7142857142858,445,2261.5714285714284,1367.857142857143,861,677.1428571428571,1790.857142857143,325,1153.142857142857
413,1301.4074074074074,941.2222222222221,1548.142857142857,988.8571428571429,446,2261,1373.5714285714287,1864.5714285714287,1480.5714285714287,1097.5714285714287,1686.5714285714287,1058.7142857142858,855,1307,215.71428571428572,2309,1598,2038.5714285714287,853,1304,148.57142857142858,1830.142857142857,445,2261.714285714286,1371,861.2857142857143,686.5714285714286,1787,325,1153.142857142857
414,1319.0555555555554,922.1666666666666,1542.4285714285713,988.8571428571429,446,2261,1373.7142857142858,1864.7142857142858,1382.2857142857142,999,1626.142857142857,1111,855,1307,213.57142857142858,2305.4285714285716,1598,2038.7142857142858,853,1304,139.85714285714286,1824.142857142857,445,2261.5714285714284,1379.2857142857142,863.7142857142857,696.2857142857143,1783.4285714285713,325,1153.142857142857
415,1334.6396825396826,905.8904761904762,1536.7142857142858,989.1428571428571,446,2261,1373.857142857143,1864.857142857143,1285.2857142857142,900.8571428571429,1506.4285714285713,1215.2857142857142,855,1307,211.28571428571428,2301.714285714286,1598,2038.857142857143,853,1304,131.28571428571428,1818.2857142857142,445,2261.5714285714284,1392.4285714285713,868.4285714285714,705.8571428571429,1781,325,1153.142857142857
416,1348.1597883597883,892.3936507936507,1531,990,446,2261,1374,1865,1239.4285714285713,851.8571428571429,1387,1319.857142857143,855,1307,209.28571428571428,2298.1428571428573,1598,2039,853,1304,123.42857142857143,1812.7142857142858,445,2261.4285714285716,1404.857142857143,873,715.1428571428571,1779.2857142857142,325,1153.142857142857
417,1359.615873015873,881.6761904761905,1525.2857142857142,991.5714285714286,446,2261,1374,1865,1244.7142857142858,852,1268,1424.5714285714287,855,1307,207.57142857142858,2295,1598,2039,853,1304,116.42857142857143,1807,445,2261.4285714285716,1417,877.5714285714286,724.2857142857143,1777.857142857143,325,1153
418,1369.0079365079366,873.7380952380952,1519.7142857142858,993.8571428571429,446,2261,1374,1864.857142857143,1249.857142857143,852.7142857142857,1149.2857142857142,1529.4285714285713,855,1307,206.28571428571428,2292.4285714285716,1598,2039,853,1304,109.85714285714286,1801.4285714285713,445,2261.4285714285716,1428.7142857142858,881.8571428571429,732.7142857142857,1776.5714285714287,325,1153
419,1376.335978835979,868.5793650793651,1514.4285714285713,996.4285714285714,446,2261,1374,1864.7142857142858,1254.7142857142858,854.1428571428571,1030.857142857143,1634.2857142857142,855,1307,205,2289.714285714286,1598,2038.857142857143,853,1304,104,1795.7142857142858,445,2261.5714285714284,1440.4285714285713,886,740.5714285714286,1775.4285714285713,325,1153
420,1381.0476190476188,866.1428571428571,1508.857142857143,999.1428571428571,446,2261,1374,1864.5714285714287,1260,855.8571428571429,912.7142857142857,1739,855,1307,203.85714285714286,2287,1598,2038.857142857143,853,1304,99.28571428571429,1790.142857142857,445,2261.5714285714284,1452.2857142857142,890.2857142857143,747.4285714285714,1774.4285714285713,325,1153
421,1383.142857142857,866.4285714285714,1503.4285714285713,1002.1428571428571,446,2261,1373.857142857143,1864.4285714285713,1265.4285714285713,857.5714285714286,854.2857142857143,1791.857142857143,855,1307,202.57142857142858,2284.4285714285716,1598,2038.857142857143,853,1304,96.57142857142857,1785.4285714285713,445,2261.714285714286,1458.4285714285713,892.4285714285714,753,1773.7142857142858,325,1153
422,1384.685714285714,866.6571429,1498,1005.8571428571429,446,2261,1373.857142857143,1864.2857142857142,1270.7142857142858,859,855.4285714285714,1792.7142857142858,855,1307,201.14285714285714,2282.1428571428573,1598,2038.857142857143,852.8571428571429,1304,95.14285714285714,1780.857142857143,445,2261.8571428571427,1458.857142857143,892.2857142857143,757.4285714285714,1773,325,1153
423,1385.6761904761904,866.8285714285714,1492.4285714285713,1009.5714285714286,446,2261,1373.857142857143,1864.142857142857,1275.5714285714287,860.4285714285714,856.4285714285714,1793.2857142857142,855,1307,199.71428571428572,2279.714285714286,1598,2038.857142857143,852.8571428571429,1304,94.42857142857143,1776.142857142857,445,2261.8571428571427,1459,892.2857142857143,760.7142857142857,1772.4285714285713,325,1153
424,1386.1142857142859,866.9428571428572,1486.7142857142858,1012.8571428571429,446,2261,1373.7142857142858,1864,1279.7142857142858,861.7142857142857,857.4285714285714,1793.7142857142858,855,1307,198.28571428571428,2277,1598,2038.857142857143,852.8571428571429,1304,94.28571428571429,1770.857142857143,445,2261.714285714286,1459,892.2857142857143,762.7142857142857,1772.142857142857,325,1153
425,1386,867,1480.5714285714287,1015.7142857142857,446,2261,1373.5714285714287,1864,1283,862.8571428571429,858.4285714285714,1794,855,1307,196.14285714285714,2273.8571428571427,1598,2038.857142857143,852.7142857142857,1304,95.71428571428571,1765.4285714285713,445,2261.5714285714284,1459,892.2857142857143,763.7142857142857,1772,325,1153
426,1385.3333333333333,867,1474.142857142857,1018.5714285714286,446,2261,1373.5714285714287,1864,1285.5714285714287,863.7142857142857,859.2857142857143,1794.2857142857142,855,1307,194,2270.714285714286,1598,2039,852.5714285714286,1304,98.42857142857143,1759.857142857143,445,2261.4285714285716,1459,892.2857142857143,764,1772,325,1153
427,1384.6666666666667,867,1467.5714285714287,1021.1428571428571,446,2261,1373.5714285714287,1864,1287.2857142857142,864.7142857142857,860.2857142857143,1794.2857142857142,855,1307,192,2267.5714285714284,1598,2038.857142857143,852.4285714285714,1304,101.85714285714286,1753.857142857143,445,2261.285714285714,1459,892,764,1772,325,1153
428,1384,867,1460.857142857143,1023,446,2261,1373.7142857142858,1864,1288.2857142857142,865.4285714285714,861.4285714285714,1794,855,1306.857142857143,190.28571428571428,2264.4285714285716,1598,2038.7142857142858,852.4285714285714,1304,105.28571428571429,1746.857142857143,445,2261.1428571428573,1459,891.7142857142857,764,1772,325,1153
429,1383.5918367346937,867.0816326530612,1453.857142857143,1023.7142857142857,446,2261,1373.7142857142858,1864,1288.7142857142858,865.8571428571429,862.7142857142857,1793.5714285714287,855,1306.857142857143,188.57142857142858,2261.1428571428573,1598,2038.5714285714287,852.4285714285714,1304,109.14285714285714,1738.857142857143,445,2261,1459,891.7142857142857,764,1772,325,1153
430,1383.4421768707482,867.2448979591837,1446.857142857143,1023.7142857142857,446,2261,1373.5714285714287,1864,1288.7142857142858,866,863.8571428571429,1793,855,1306.857142857143,186.85714285714286,2258,1598,2038.4285714285713,852.2857142857143,1304,113.14285714285714,1730.4285714285713,445,2261,1459,891.7142857142857,764,1772.142857142857,325,1153
431,1383.5510204081634,867.4897959183673,1440,1023,446,2261,1373.5714285714287,1864,1288.5714285714287,866,865,1792,855,1306.857142857143,185.28571428571428,2255,1598,2038.2857142857142,852.1428571428571,1304,117.42857142857143,1722.2857142857142,445,2261,1459,891.8571428571429,764,1772.2857142857142,325,1153
432,1383.9183673469386,867.8163265306123,1433.5714285714287,1021.2857142857143,446,2261,1373.5714285714287,1864,1288.4285714285713,866,866.1428571428571,1791,855,1306.857142857143,184,2252.1428571428573,1598,2038.142857142857,852.1428571428571,1304,121.71428571428571,1713.5714285714287,445,2261,1459,892,764,1772.4285714285713,325,1153
433,1384.5442176870747,868.2244897959183,1427.142857142857,1018.5714285714286,446,2261,1373.4285714285713,1864,1288.4285714285713,866.1428571428571,867.4285714285714,1789.857142857143,855,1306.857142857143,182.85714285714286,2249.4285714285716,1598,2038,852.1428571428571,1304,125.71428571428571,1704.5714285714287,445,2261,1459,892.1428571428571,763.8571428571429,1772.5714285714287,325,1153
434,1385.4285714285713,868.7142857142857,1420.7142857142858,1015,446,2261,1373.2857142857142,1864,1288.7142857142858,866.2857142857143,868.7142857142857,1789,855,1306.857142857143,181.71428571428572,2246.4285714285716,1598,2038,852.1428571428571,1304,129.57142857142858,1694.857142857143,445,2261,1459.142857142857,892.4285714285714,763.7142857142857,1772.7142857142858,325,1153
435,1386.5714285714287,869.2857142857143,1414.5714285714287,1010.8571428571429,446,2261,1373.142857142857,1864,1289.2857142857142,866.4285714285714,870,1788.2857142857142,854.8571428571429,1307,180.14285714285714,2243.285714285714,1598,2038,852,1304,133.14285714285714,1684.857142857143,445,2261,1459.2857142857142,892.7142857142857,763.5714285714286,1772.857142857143,325,1153
436,1388.265306122449,869.9183673469388,1408.857142857143,1006.2857142857143,446,2261,1373,1864,1290.2857142857142,866.4285714285714,871.2857142857143,1787.7142857142858,854.7142857142857,1307,178.57142857142858,2240.1428571428573,1598,2038,852,1304,136.14285714285714,1674.4285714285713,445,2261,1459.4285714285713,892.8571428571429,763.4285714285714,1773,325,1152.857142857143
437,1390.2244897959185,870.4693877551019,1403.4285714285713,1000.8571428571429,446,2261,1373,1864,1291.4285714285713,866.5714285714286,872.7142857142857,1787.2857142857142,854.5714285714286,1306.857142857143,177,2237.1428571428573,1598,2038,852,1304,139,1663.5714285714287,445,2261,1459.5714285714287,893,763.2857142857143,1773,325,1152.7142857142858
438,1401.6989795918366,885.9030612244898,1398.4285714285713,995,446,2261,1373,1864,1292.857142857143,866.8571428571429,874,1787.142857142857,854.5714285714286,1306.7142857142858,175.28571428571428,2234.1428571428573,1598,2038,852,1304,141.57142857142858,1651.7142857142858,445,2261,1459.4285714285713,893,763.1428571428571,1773,325,1152.5714285714287
439,1422.688775510204,916.2193877551019,1393.857142857143,989.1428571428571,446,2261,1373,1864,1294.5714285714287,867.2857142857143,875.4285714285714,1787,854.4285714285714,1306.7142857142858,173.71428571428572,2230.8571428571427,1598,2038,852,1304,143.71428571428572,1640.2857142857142,445,2261,1458.7142857142858,892.8571428571429,762.8571428571429,1773,325,1152.4285714285713
440,1453.1938775510205,961.4183673469388,1389.4285714285713,983,446,2261,1373,1864,1296.2857142857142,867.7142857142857,876.7142857142857,1786.857142857143,854.4285714285714,1306.5714285714287,171.85714285714286,2227.1428571428573,1598,2038,852,1304,145.57142857142858,1628.4285714285713,445,2261,1473.4285714285713,906,762.7142857142857,1773,325,1152.4285714285713
